trip_id,arrival_time,departure_time,stop_id,stop_sequence
TRIP_R_02_DIR0_1240,13:22:00,13:22:00,ST_100806,22
TRIP_R_02_DIR0_1240,13:24:00,13:24:00,ST_1001298,23
TRIP_R_02_DIR0_1240,13:26:00,13:26:00,ST_1001299,24
TRIP_R_02_DIR0_1240,13:28:00,13:28:00,ST_1001300,25
TRIP_R_02_DIR0_1240,13:30:00,13:30:00,ST_1001301,26
TRIP_R_02_DIR0_1240,13:32:00,13:32:00,ST_1001432,27
TRIP_R_02_DIR0_1240,13:34:00,13:34:00,ST_1001430,28
TRIP_R_02_DIR0_1240,13:36:00,13:36:00,ST_100923,29
TRIP_R_02_DIR0_1240,13:38:00,13:38:00,ST_100924,30
TRIP_R_02_DIR0_1240,13:40:00,13:40:00,ST_100925,31
TRIP_R_02_DIR0_1240,13:42:00,13:42:00,ST_1001980,32
TRIP_R_02_DIR0_1240,13:44:00,13:44:00,ST_100926,33
TRIP_R_02_DIR0_1240,13:46:00,13:46:00,ST_100927,34
TRIP_R_02_DIR0_1240,13:48:00,13:48:00,ST_1001138,35
TRIP_R_02_DIR0_1240,13:50:00,13:50:00,ST_1001687,36
TRIP_R_02_DIR0_1250,12:50:00,12:50:00,ST_1001932,1
TRIP_R_02_DIR0_1250,12:52:00,12:52:00,ST_100821,2
TRIP_R_02_DIR0_1250,12:54:00,12:54:00,ST_100822,3
TRIP_R_02_DIR0_1250,12:56:00,12:56:00,ST_100823,4
TRIP_R_02_DIR0_1250,12:58:00,12:58:00,ST_1001424,5
TRIP_R_02_DIR0_1250,13:00:00,13:00:00,ST_100417,6
TRIP_R_02_DIR0_1250,13:02:00,13:02:00,ST_100381,7
TRIP_R_02_DIR0_1250,13:04:00,13:04:00,ST_1001328,8
TRIP_R_02_DIR0_1250,13:06:00,13:06:00,ST_100413,9
TRIP_R_02_DIR0_1250,13:08:00,13:08:00,ST_100548,10
TRIP_R_02_DIR0_1250,13:10:00,13:10:00,ST_100549,11
TRIP_R_02_DIR0_1250,13:12:00,13:12:00,ST_100484,12
TRIP_R_02_DIR0_1250,13:14:00,13:14:00,ST_100485,13
TRIP_R_02_DIR0_1250,13:16:00,13:16:00,ST_100788,14
TRIP_R_02_DIR0_1250,13:18:00,13:18:00,ST_1001166,15
TRIP_R_02_DIR0_1250,13:20:00,13:20:00,ST_1001167,16
TRIP_R_02_DIR0_1250,13:22:00,13:22:00,ST_1001431,17
TRIP_R_02_DIR0_1250,13:24:00,13:24:00,ST_100802,18
TRIP_R_02_DIR0_1250,13:26:00,13:26:00,ST_100803,19
TRIP_R_02_DIR0_1250,13:28:00,13:28:00,ST_100804,20
TRIP_R_02_DIR0_1250,13:30:00,13:30:00,ST_100805,21
TRIP_R_02_DIR0_1250,13:32:00,13:32:00,ST_100806,22
TRIP_R_02_DIR0_1250,13:34:00,13:34:00,ST_1001298,23
TRIP_R_02_DIR0_1250,13:36:00,13:36:00,ST_1001299,24
TRIP_R_02_DIR0_1250,13:38:00,13:38:00,ST_1001300,25
TRIP_R_02_DIR0_1250,13:40:00,13:40:00,ST_1001301,26
TRIP_R_02_DIR0_1250,13:42:00,13:42:00,ST_1001432,27
TRIP_R_02_DIR0_1250,13:44:00,13:44:00,ST_1001430,28
TRIP_R_02_DIR0_1250,13:46:00,13:46:00,ST_100923,29
TRIP_R_02_DIR0_1250,13:48:00,13:48:00,ST_100924,30
TRIP_R_02_DIR0_1250,13:50:00,13:50:00,ST_100925,31
TRIP_R_02_DIR0_1250,13:52:00,13:52:00,ST_1001980,32
TRIP_R_02_DIR0_1250,13:54:00,13:54:00,ST_100926,33
TRIP_R_02_DIR0_1250,13:56:00,13:56:00,ST_100927,34
TRIP_R_02_DIR0_1250,13:58:00,13:58:00,ST_1001138,35
TRIP_R_02_DIR0_1250,14:00:00,14:00:00,ST_1001687,36
TRIP_R_02_DIR0_1300,13:00:00,13:00:00,ST_1001932,1
TRIP_R_02_DIR0_1300,13:02:00,13:02:00,ST_100821,2
TRIP_R_02_DIR0_1300,13:04:00,13:04:00,ST_100822,3
TRIP_R_02_DIR0_1300,13:06:00,13:06:00,ST_100823,4
TRIP_R_02_DIR0_1300,13:08:00,13:08:00,ST_1001424,5
TRIP_R_02_DIR0_1300,13:10:00,13:10:00,ST_100417,6
TRIP_R_02_DIR0_1300,13:12:00,13:12:00,ST_100381,7
TRIP_R_02_DIR0_1300,13:14:00,13:14:00,ST_1001328,8
TRIP_R_02_DIR0_1300,13:16:00,13:16:00,ST_100413,9
TRIP_R_02_DIR0_1300,13:18:00,13:18:00,ST_100548,10
TRIP_R_02_DIR0_1300,13:20:00,13:20:00,ST_100549,11
TRIP_R_02_DIR0_1300,13:22:00,13:22:00,ST_100484,12
TRIP_R_02_DIR0_1300,13:24:00,13:24:00,ST_100485,13
TRIP_R_02_DIR0_1300,13:26:00,13:26:00,ST_100788,14
TRIP_R_02_DIR0_1300,13:28:00,13:28:00,ST_1001166,15
TRIP_R_02_DIR0_1300,13:30:00,13:30:00,ST_1001167,16
TRIP_R_02_DIR0_1300,13:32:00,13:32:00,ST_1001431,17
TRIP_R_02_DIR0_1300,13:34:00,13:34:00,ST_100802,18
TRIP_R_02_DIR0_1300,13:36:00,13:36:00,ST_100803,19
TRIP_R_02_DIR0_1300,13:38:00,13:38:00,ST_100804,20
TRIP_R_02_DIR0_1300,13:40:00,13:40:00,ST_100805,21
TRIP_R_02_DIR0_1300,13:42:00,13:42:00,ST_100806,22
TRIP_R_02_DIR0_1300,13:44:00,13:44:00,ST_1001298,23
TRIP_R_02_DIR0_1300,13:46:00,13:46:00,ST_1001299,24
TRIP_R_02_DIR0_1300,13:48:00,13:48:00,ST_1001300,25
TRIP_R_02_DIR0_1300,13:50:00,13:50:00,ST_1001301,26
TRIP_R_02_DIR0_1300,13:52:00,13:52:00,ST_1001432,27
TRIP_R_02_DIR0_1300,13:54:00,13:54:00,ST_1001430,28
TRIP_R_02_DIR0_1300,13:56:00,13:56:00,ST_100923,29
TRIP_R_02_DIR0_1300,13:58:00,13:58:00,ST_100924,30
TRIP_R_02_DIR0_1300,14:00:00,14:00:00,ST_100925,31
TRIP_R_02_DIR0_1300,14:02:00,14:02:00,ST_1001980,32
TRIP_R_02_DIR0_1300,14:04:00,14:04:00,ST_100926,33
TRIP_R_02_DIR0_1300,14:06:00,14:06:00,ST_100927,34
TRIP_R_02_DIR0_1300,14:08:00,14:08:00,ST_1001138,35
TRIP_R_02_DIR0_1300,14:10:00,14:10:00,ST_1001687,36
TRIP_R_02_DIR0_1310,13:10:00,13:10:00,ST_1001932,1
TRIP_R_02_DIR0_1310,13:12:00,13:12:00,ST_100821,2
TRIP_R_02_DIR0_1310,13:14:00,13:14:00,ST_100822,3
TRIP_R_02_DIR0_1310,13:16:00,13:16:00,ST_100823,4
TRIP_R_02_DIR0_1310,13:18:00,13:18:00,ST_1001424,5
TRIP_R_02_DIR0_1310,13:20:00,13:20:00,ST_100417,6
TRIP_R_02_DIR0_1310,13:22:00,13:22:00,ST_100381,7
TRIP_R_02_DIR0_1310,13:24:00,13:24:00,ST_1001328,8
TRIP_R_02_DIR0_1310,13:26:00,13:26:00,ST_100413,9
TRIP_R_02_DIR0_1310,13:28:00,13:28:00,ST_100548,10
TRIP_R_02_DIR0_1310,13:30:00,13:30:00,ST_100549,11
TRIP_R_02_DIR0_1310,13:32:00,13:32:00,ST_100484,12
TRIP_R_02_DIR0_1310,13:34:00,13:34:00,ST_100485,13
TRIP_R_02_DIR0_1310,13:36:00,13:36:00,ST_100788,14
TRIP_R_02_DIR0_1310,13:38:00,13:38:00,ST_1001166,15
TRIP_R_02_DIR0_1310,13:40:00,13:40:00,ST_1001167,16
TRIP_R_02_DIR0_1310,13:42:00,13:42:00,ST_1001431,17
TRIP_R_02_DIR0_1310,13:44:00,13:44:00,ST_100802,18
TRIP_R_02_DIR0_1310,13:46:00,13:46:00,ST_100803,19
TRIP_R_02_DIR0_1310,13:48:00,13:48:00,ST_100804,20
TRIP_R_02_DIR0_1310,13:50:00,13:50:00,ST_100805,21
TRIP_R_02_DIR0_1310,13:52:00,13:52:00,ST_100806,22
TRIP_R_02_DIR0_1310,13:54:00,13:54:00,ST_1001298,23
TRIP_R_02_DIR0_1310,13:56:00,13:56:00,ST_1001299,24
TRIP_R_02_DIR0_1310,13:58:00,13:58:00,ST_1001300,25
TRIP_R_02_DIR0_1310,14:00:00,14:00:00,ST_1001301,26
TRIP_R_02_DIR0_1310,14:02:00,14:02:00,ST_1001432,27
TRIP_R_02_DIR0_1310,14:04:00,14:04:00,ST_1001430,28
TRIP_R_02_DIR0_1310,14:06:00,14:06:00,ST_100923,29
TRIP_R_02_DIR0_1310,14:08:00,14:08:00,ST_100924,30
TRIP_R_02_DIR0_1310,14:10:00,14:10:00,ST_100925,31
TRIP_R_02_DIR0_1310,14:12:00,14:12:00,ST_1001980,32
TRIP_R_02_DIR0_1310,14:14:00,14:14:00,ST_100926,33
TRIP_R_02_DIR0_1310,14:16:00,14:16:00,ST_100927,34
TRIP_R_02_DIR0_1310,14:18:00,14:18:00,ST_1001138,35
TRIP_R_02_DIR0_1310,14:20:00,14:20:00,ST_1001687,36
TRIP_R_02_DIR0_1320,13:20:00,13:20:00,ST_1001932,1
TRIP_R_02_DIR0_1320,13:22:00,13:22:00,ST_100821,2
TRIP_R_02_DIR0_1320,13:24:00,13:24:00,ST_100822,3
TRIP_R_02_DIR0_1320,13:26:00,13:26:00,ST_100823,4
TRIP_R_02_DIR0_1320,13:28:00,13:28:00,ST_1001424,5
TRIP_R_02_DIR0_1320,13:30:00,13:30:00,ST_100417,6
TRIP_R_02_DIR0_1320,13:32:00,13:32:00,ST_100381,7
TRIP_R_02_DIR0_1320,13:34:00,13:34:00,ST_1001328,8
TRIP_R_02_DIR0_1320,13:36:00,13:36:00,ST_100413,9
TRIP_R_02_DIR0_1320,13:38:00,13:38:00,ST_100548,10
TRIP_R_02_DIR0_1320,13:40:00,13:40:00,ST_100549,11
TRIP_R_02_DIR0_1320,13:42:00,13:42:00,ST_100484,12
TRIP_R_02_DIR0_1320,13:44:00,13:44:00,ST_100485,13
TRIP_R_02_DIR0_1320,13:46:00,13:46:00,ST_100788,14
TRIP_R_02_DIR0_1320,13:48:00,13:48:00,ST_1001166,15
TRIP_R_02_DIR0_1320,13:50:00,13:50:00,ST_1001167,16
TRIP_R_02_DIR0_1320,13:52:00,13:52:00,ST_1001431,17
TRIP_R_02_DIR0_1320,13:54:00,13:54:00,ST_100802,18
TRIP_R_02_DIR0_1320,13:56:00,13:56:00,ST_100803,19
TRIP_R_02_DIR0_1320,13:58:00,13:58:00,ST_100804,20
TRIP_R_02_DIR0_1320,14:00:00,14:00:00,ST_100805,21
TRIP_R_02_DIR0_1320,14:02:00,14:02:00,ST_100806,22
TRIP_R_02_DIR0_1320,14:04:00,14:04:00,ST_1001298,23
TRIP_R_02_DIR0_1320,14:06:00,14:06:00,ST_1001299,24
TRIP_R_02_DIR0_1320,14:08:00,14:08:00,ST_1001300,25
TRIP_R_02_DIR0_1320,14:10:00,14:10:00,ST_1001301,26
TRIP_R_02_DIR0_1320,14:12:00,14:12:00,ST_1001432,27
TRIP_R_02_DIR0_1320,14:14:00,14:14:00,ST_1001430,28
TRIP_R_02_DIR0_1320,14:16:00,14:16:00,ST_100923,29
TRIP_R_02_DIR0_1320,14:18:00,14:18:00,ST_100924,30
TRIP_R_02_DIR0_1320,14:20:00,14:20:00,ST_100925,31
TRIP_R_02_DIR0_1320,14:22:00,14:22:00,ST_1001980,32
TRIP_R_02_DIR0_1320,14:24:00,14:24:00,ST_100926,33
TRIP_R_02_DIR0_1320,14:26:00,14:26:00,ST_100927,34
TRIP_R_02_DIR0_1320,14:28:00,14:28:00,ST_1001138,35
TRIP_R_02_DIR0_1320,14:30:00,14:30:00,ST_1001687,36
TRIP_R_02_DIR0_1330,13:30:00,13:30:00,ST_1001932,1
TRIP_R_02_DIR0_1330,13:32:00,13:32:00,ST_100821,2
TRIP_R_02_DIR0_1330,13:34:00,13:34:00,ST_100822,3
TRIP_R_02_DIR0_1330,13:36:00,13:36:00,ST_100823,4
TRIP_R_02_DIR0_1330,13:38:00,13:38:00,ST_1001424,5
TRIP_R_02_DIR0_1330,13:40:00,13:40:00,ST_100417,6
TRIP_R_02_DIR0_1330,13:42:00,13:42:00,ST_100381,7
TRIP_R_02_DIR0_1330,13:44:00,13:44:00,ST_1001328,8
TRIP_R_02_DIR0_1330,13:46:00,13:46:00,ST_100413,9
TRIP_R_02_DIR0_1330,13:48:00,13:48:00,ST_100548,10
TRIP_R_02_DIR0_1330,13:50:00,13:50:00,ST_100549,11
TRIP_R_02_DIR0_1330,13:52:00,13:52:00,ST_100484,12
TRIP_R_02_DIR0_1330,13:54:00,13:54:00,ST_100485,13
TRIP_R_02_DIR0_1330,13:56:00,13:56:00,ST_100788,14
TRIP_R_02_DIR0_1330,13:58:00,13:58:00,ST_1001166,15
TRIP_R_02_DIR0_1330,14:00:00,14:00:00,ST_1001167,16
TRIP_R_02_DIR0_1330,14:02:00,14:02:00,ST_1001431,17
TRIP_R_02_DIR0_1330,14:04:00,14:04:00,ST_100802,18
TRIP_R_02_DIR0_1330,14:06:00,14:06:00,ST_100803,19
TRIP_R_02_DIR0_1330,14:08:00,14:08:00,ST_100804,20
TRIP_R_02_DIR0_1330,14:10:00,14:10:00,ST_100805,21
TRIP_R_02_DIR0_1330,14:12:00,14:12:00,ST_100806,22
TRIP_R_02_DIR0_1330,14:14:00,14:14:00,ST_1001298,23
TRIP_R_02_DIR0_1330,14:16:00,14:16:00,ST_1001299,24
TRIP_R_02_DIR0_1330,14:18:00,14:18:00,ST_1001300,25
TRIP_R_02_DIR0_1330,14:20:00,14:20:00,ST_1001301,26
TRIP_R_02_DIR0_1330,14:22:00,14:22:00,ST_1001432,27
TRIP_R_02_DIR0_1330,14:24:00,14:24:00,ST_1001430,28
TRIP_R_02_DIR0_1330,14:26:00,14:26:00,ST_100923,29
TRIP_R_02_DIR0_1330,14:28:00,14:28:00,ST_100924,30
TRIP_R_02_DIR0_1330,14:30:00,14:30:00,ST_100925,31
TRIP_R_02_DIR0_1330,14:32:00,14:32:00,ST_1001980,32
TRIP_R_02_DIR0_1330,14:34:00,14:34:00,ST_100926,33
TRIP_R_02_DIR0_1330,14:36:00,14:36:00,ST_100927,34
TRIP_R_02_DIR0_1330,14:38:00,14:38:00,ST_1001138,35
TRIP_R_02_DIR0_1330,14:40:00,14:40:00,ST_1001687,36
TRIP_R_02_DIR0_1340,13:40:00,13:40:00,ST_1001932,1
TRIP_R_02_DIR0_1340,13:42:00,13:42:00,ST_100821,2
TRIP_R_02_DIR0_1340,13:44:00,13:44:00,ST_100822,3
TRIP_R_02_DIR0_1340,13:46:00,13:46:00,ST_100823,4
TRIP_R_02_DIR0_1340,13:48:00,13:48:00,ST_1001424,5
TRIP_R_02_DIR0_1340,13:50:00,13:50:00,ST_100417,6
TRIP_R_02_DIR0_1340,13:52:00,13:52:00,ST_100381,7
TRIP_R_02_DIR0_1340,13:54:00,13:54:00,ST_1001328,8
TRIP_R_02_DIR0_1340,13:56:00,13:56:00,ST_100413,9
TRIP_R_02_DIR0_1340,13:58:00,13:58:00,ST_100548,10
TRIP_R_02_DIR0_1340,14:00:00,14:00:00,ST_100549,11
TRIP_R_02_DIR0_1340,14:02:00,14:02:00,ST_100484,12
TRIP_R_02_DIR0_1340,14:04:00,14:04:00,ST_100485,13
TRIP_R_02_DIR0_1340,14:06:00,14:06:00,ST_100788,14
TRIP_R_02_DIR0_1340,14:08:00,14:08:00,ST_1001166,15
TRIP_R_02_DIR0_1340,14:10:00,14:10:00,ST_1001167,16
TRIP_R_02_DIR0_1340,14:12:00,14:12:00,ST_1001431,17
TRIP_R_02_DIR0_1340,14:14:00,14:14:00,ST_100802,18
TRIP_R_02_DIR0_1340,14:16:00,14:16:00,ST_100803,19
TRIP_R_02_DIR0_1340,14:18:00,14:18:00,ST_100804,20
TRIP_R_02_DIR0_1340,14:20:00,14:20:00,ST_100805,21
TRIP_R_02_DIR0_1340,14:22:00,14:22:00,ST_100806,22
TRIP_R_02_DIR0_1340,14:24:00,14:24:00,ST_1001298,23
TRIP_R_02_DIR0_1340,14:26:00,14:26:00,ST_1001299,24
TRIP_R_02_DIR0_1340,14:28:00,14:28:00,ST_1001300,25
TRIP_R_02_DIR0_1340,14:30:00,14:30:00,ST_1001301,26
TRIP_R_02_DIR0_1340,14:32:00,14:32:00,ST_1001432,27
TRIP_R_02_DIR0_1340,14:34:00,14:34:00,ST_1001430,28
TRIP_R_02_DIR0_1340,14:36:00,14:36:00,ST_100923,29
TRIP_R_02_DIR0_1340,14:38:00,14:38:00,ST_100924,30
TRIP_R_02_DIR0_1340,14:40:00,14:40:00,ST_100925,31
TRIP_R_02_DIR0_1340,14:42:00,14:42:00,ST_1001980,32
TRIP_R_02_DIR0_1340,14:44:00,14:44:00,ST_100926,33
TRIP_R_02_DIR0_1340,14:46:00,14:46:00,ST_100927,34
TRIP_R_02_DIR0_1340,14:48:00,14:48:00,ST_1001138,35
TRIP_R_02_DIR0_1340,14:50:00,14:50:00,ST_1001687,36
TRIP_R_02_DIR0_1350,13:50:00,13:50:00,ST_1001932,1
TRIP_R_02_DIR0_1350,13:52:00,13:52:00,ST_100821,2
TRIP_R_02_DIR0_1350,13:54:00,13:54:00,ST_100822,3
TRIP_R_02_DIR0_1350,13:56:00,13:56:00,ST_100823,4
TRIP_R_02_DIR0_1350,13:58:00,13:58:00,ST_1001424,5
TRIP_R_02_DIR0_1350,14:00:00,14:00:00,ST_100417,6
TRIP_R_02_DIR0_1350,14:02:00,14:02:00,ST_100381,7
TRIP_R_02_DIR0_1350,14:04:00,14:04:00,ST_1001328,8
TRIP_R_02_DIR0_1350,14:06:00,14:06:00,ST_100413,9
TRIP_R_02_DIR0_1350,14:08:00,14:08:00,ST_100548,10
TRIP_R_02_DIR0_1350,14:10:00,14:10:00,ST_100549,11
TRIP_R_02_DIR0_1350,14:12:00,14:12:00,ST_100484,12
TRIP_R_02_DIR0_1350,14:14:00,14:14:00,ST_100485,13
TRIP_R_02_DIR0_1350,14:16:00,14:16:00,ST_100788,14
TRIP_R_02_DIR0_1350,14:18:00,14:18:00,ST_1001166,15
TRIP_R_02_DIR0_1350,14:20:00,14:20:00,ST_1001167,16
TRIP_R_02_DIR0_1350,14:22:00,14:22:00,ST_1001431,17
TRIP_R_02_DIR0_1350,14:24:00,14:24:00,ST_100802,18
TRIP_R_02_DIR0_1350,14:26:00,14:26:00,ST_100803,19
TRIP_R_02_DIR0_1350,14:28:00,14:28:00,ST_100804,20
TRIP_R_02_DIR0_1350,14:30:00,14:30:00,ST_100805,21
TRIP_R_02_DIR0_1350,14:32:00,14:32:00,ST_100806,22
TRIP_R_02_DIR0_1350,14:34:00,14:34:00,ST_1001298,23
TRIP_R_02_DIR0_1350,14:36:00,14:36:00,ST_1001299,24
TRIP_R_02_DIR0_1350,14:38:00,14:38:00,ST_1001300,25
TRIP_R_02_DIR0_1350,14:40:00,14:40:00,ST_1001301,26
TRIP_R_02_DIR0_1350,14:42:00,14:42:00,ST_1001432,27
TRIP_R_02_DIR0_1350,14:44:00,14:44:00,ST_1001430,28
TRIP_R_02_DIR0_1350,14:46:00,14:46:00,ST_100923,29
TRIP_R_02_DIR0_1350,14:48:00,14:48:00,ST_100924,30
TRIP_R_02_DIR0_1350,14:50:00,14:50:00,ST_100925,31
TRIP_R_02_DIR0_1350,14:52:00,14:52:00,ST_1001980,32
TRIP_R_02_DIR0_1350,14:54:00,14:54:00,ST_100926,33
TRIP_R_02_DIR0_1350,14:56:00,14:56:00,ST_100927,34
TRIP_R_02_DIR0_1350,14:58:00,14:58:00,ST_1001138,35
TRIP_R_02_DIR0_1350,15:00:00,15:00:00,ST_1001687,36
TRIP_R_02_DIR0_1400,14:00:00,14:00:00,ST_1001932,1
TRIP_R_02_DIR0_1400,14:02:00,14:02:00,ST_100821,2
TRIP_R_02_DIR0_1400,14:04:00,14:04:00,ST_100822,3
TRIP_R_02_DIR0_1400,14:06:00,14:06:00,ST_100823,4
TRIP_R_02_DIR0_1400,14:08:00,14:08:00,ST_1001424,5
TRIP_R_02_DIR0_1400,14:10:00,14:10:00,ST_100417,6
TRIP_R_02_DIR0_1400,14:12:00,14:12:00,ST_100381,7
TRIP_R_02_DIR0_1400,14:14:00,14:14:00,ST_1001328,8
TRIP_R_02_DIR0_1400,14:16:00,14:16:00,ST_100413,9
TRIP_R_02_DIR0_1400,14:18:00,14:18:00,ST_100548,10
TRIP_R_02_DIR0_1400,14:20:00,14:20:00,ST_100549,11
TRIP_R_02_DIR0_1400,14:22:00,14:22:00,ST_100484,12
TRIP_R_02_DIR0_1400,14:24:00,14:24:00,ST_100485,13
TRIP_R_02_DIR0_1400,14:26:00,14:26:00,ST_100788,14
TRIP_R_02_DIR0_1400,14:28:00,14:28:00,ST_1001166,15
TRIP_R_02_DIR0_1400,14:30:00,14:30:00,ST_1001167,16
TRIP_R_02_DIR0_1400,14:32:00,14:32:00,ST_1001431,17
TRIP_R_02_DIR0_1400,14:34:00,14:34:00,ST_100802,18
TRIP_R_02_DIR0_1400,14:36:00,14:36:00,ST_100803,19
TRIP_R_02_DIR0_1400,14:38:00,14:38:00,ST_100804,20
TRIP_R_02_DIR0_1400,14:40:00,14:40:00,ST_100805,21
TRIP_R_02_DIR0_1400,14:42:00,14:42:00,ST_100806,22
TRIP_R_02_DIR0_1400,14:44:00,14:44:00,ST_1001298,23
TRIP_R_02_DIR0_1400,14:46:00,14:46:00,ST_1001299,24
TRIP_R_02_DIR0_1400,14:48:00,14:48:00,ST_1001300,25
TRIP_R_02_DIR0_1400,14:50:00,14:50:00,ST_1001301,26
TRIP_R_02_DIR0_1400,14:52:00,14:52:00,ST_1001432,27
TRIP_R_02_DIR0_1400,14:54:00,14:54:00,ST_1001430,28
TRIP_R_02_DIR0_1400,14:56:00,14:56:00,ST_100923,29
TRIP_R_02_DIR0_1400,14:58:00,14:58:00,ST_100924,30
TRIP_R_02_DIR0_1400,15:00:00,15:00:00,ST_100925,31
TRIP_R_02_DIR0_1400,15:02:00,15:02:00,ST_1001980,32
TRIP_R_02_DIR0_1400,15:04:00,15:04:00,ST_100926,33
TRIP_R_02_DIR0_1400,15:06:00,15:06:00,ST_100927,34
TRIP_R_02_DIR0_1400,15:08:00,15:08:00,ST_1001138,35
TRIP_R_02_DIR0_1400,15:10:00,15:10:00,ST_1001687,36
TRIP_R_02_DIR0_1410,14:10:00,14:10:00,ST_1001932,1
TRIP_R_02_DIR0_1410,14:12:00,14:12:00,ST_100821,2
TRIP_R_02_DIR0_1410,14:14:00,14:14:00,ST_100822,3
TRIP_R_02_DIR0_1410,14:16:00,14:16:00,ST_100823,4
TRIP_R_02_DIR0_1410,14:18:00,14:18:00,ST_1001424,5
TRIP_R_02_DIR0_1410,14:20:00,14:20:00,ST_100417,6
TRIP_R_02_DIR0_1410,14:22:00,14:22:00,ST_100381,7
TRIP_R_02_DIR0_1410,14:24:00,14:24:00,ST_1001328,8
TRIP_R_02_DIR0_1410,14:26:00,14:26:00,ST_100413,9
TRIP_R_02_DIR0_1410,14:28:00,14:28:00,ST_100548,10
TRIP_R_02_DIR0_1410,14:30:00,14:30:00,ST_100549,11
TRIP_R_02_DIR0_1410,14:32:00,14:32:00,ST_100484,12
TRIP_R_02_DIR0_1410,14:34:00,14:34:00,ST_100485,13
TRIP_R_02_DIR0_1410,14:36:00,14:36:00,ST_100788,14
TRIP_R_02_DIR0_1410,14:38:00,14:38:00,ST_1001166,15
TRIP_R_02_DIR0_1410,14:40:00,14:40:00,ST_1001167,16
TRIP_R_02_DIR0_1410,14:42:00,14:42:00,ST_1001431,17
TRIP_R_02_DIR0_1410,14:44:00,14:44:00,ST_100802,18
TRIP_R_02_DIR0_1410,14:46:00,14:46:00,ST_100803,19
TRIP_R_02_DIR0_1410,14:48:00,14:48:00,ST_100804,20
TRIP_R_02_DIR0_1410,14:50:00,14:50:00,ST_100805,21
TRIP_R_02_DIR0_1410,14:52:00,14:52:00,ST_100806,22
TRIP_R_02_DIR0_1410,14:54:00,14:54:00,ST_1001298,23
TRIP_R_02_DIR0_1410,14:56:00,14:56:00,ST_1001299,24
TRIP_R_02_DIR0_1410,14:58:00,14:58:00,ST_1001300,25
TRIP_R_02_DIR0_1410,15:00:00,15:00:00,ST_1001301,26
TRIP_R_02_DIR0_1410,15:02:00,15:02:00,ST_1001432,27
TRIP_R_02_DIR0_1410,15:04:00,15:04:00,ST_1001430,28
TRIP_R_02_DIR0_1410,15:06:00,15:06:00,ST_100923,29
TRIP_R_02_DIR0_1410,15:08:00,15:08:00,ST_100924,30
TRIP_R_02_DIR0_1410,15:10:00,15:10:00,ST_100925,31
TRIP_R_02_DIR0_1410,15:12:00,15:12:00,ST_1001980,32
TRIP_R_02_DIR0_1410,15:14:00,15:14:00,ST_100926,33
TRIP_R_02_DIR0_1410,15:16:00,15:16:00,ST_100927,34
TRIP_R_02_DIR0_1410,15:18:00,15:18:00,ST_1001138,35
TRIP_R_02_DIR0_1410,15:20:00,15:20:00,ST_1001687,36
TRIP_R_02_DIR0_1420,14:20:00,14:20:00,ST_1001932,1
TRIP_R_02_DIR0_1420,14:22:00,14:22:00,ST_100821,2
TRIP_R_02_DIR0_1420,14:24:00,14:24:00,ST_100822,3
TRIP_R_02_DIR0_1420,14:26:00,14:26:00,ST_100823,4
TRIP_R_02_DIR0_1420,14:28:00,14:28:00,ST_1001424,5
TRIP_R_02_DIR0_1420,14:30:00,14:30:00,ST_100417,6
TRIP_R_02_DIR0_1420,14:32:00,14:32:00,ST_100381,7
TRIP_R_02_DIR0_1420,14:34:00,14:34:00,ST_1001328,8
TRIP_R_02_DIR0_1420,14:36:00,14:36:00,ST_100413,9
TRIP_R_02_DIR0_1420,14:38:00,14:38:00,ST_100548,10
TRIP_R_02_DIR0_1420,14:40:00,14:40:00,ST_100549,11
TRIP_R_02_DIR0_1420,14:42:00,14:42:00,ST_100484,12
TRIP_R_02_DIR0_1420,14:44:00,14:44:00,ST_100485,13
TRIP_R_02_DIR0_1420,14:46:00,14:46:00,ST_100788,14
TRIP_R_02_DIR0_1420,14:48:00,14:48:00,ST_1001166,15
TRIP_R_02_DIR0_1420,14:50:00,14:50:00,ST_1001167,16
TRIP_R_02_DIR0_1420,14:52:00,14:52:00,ST_1001431,17
TRIP_R_02_DIR0_1420,14:54:00,14:54:00,ST_100802,18
TRIP_R_02_DIR0_1420,14:56:00,14:56:00,ST_100803,19
TRIP_R_02_DIR0_1420,14:58:00,14:58:00,ST_100804,20
TRIP_R_02_DIR0_1420,15:00:00,15:00:00,ST_100805,21
TRIP_R_02_DIR0_1420,15:02:00,15:02:00,ST_100806,22
TRIP_R_02_DIR0_1420,15:04:00,15:04:00,ST_1001298,23
TRIP_R_02_DIR0_1420,15:06:00,15:06:00,ST_1001299,24
TRIP_R_02_DIR0_1420,15:08:00,15:08:00,ST_1001300,25
TRIP_R_02_DIR0_1420,15:10:00,15:10:00,ST_1001301,26
TRIP_R_02_DIR0_1420,15:12:00,15:12:00,ST_1001432,27
TRIP_R_02_DIR0_1420,15:14:00,15:14:00,ST_1001430,28
TRIP_R_02_DIR0_1420,15:16:00,15:16:00,ST_100923,29
TRIP_R_02_DIR0_1420,15:18:00,15:18:00,ST_100924,30
TRIP_R_02_DIR0_1420,15:20:00,15:20:00,ST_100925,31
TRIP_R_02_DIR0_1420,15:22:00,15:22:00,ST_1001980,32
TRIP_R_02_DIR0_1420,15:24:00,15:24:00,ST_100926,33
TRIP_R_02_DIR0_1420,15:26:00,15:26:00,ST_100927,34
